,ID,text,anger,disgust,fear,joy,sadness
197,2018-Ar-01256,#نصيحة لا تسوق في شوارعنا بالرياض وقت الافطار ووقت السحور لأن فيها ناس ممكن يموت بس يلحق الفطور او السحور شي #مرعب جداً وين #المرور عنهم .,0,0,1,0,0
296,2018-Ar-01938,تحب الصراحة ستذهب متعة الكرة والتشويق والجدالات ونقاشات مابعد اللقاء هدف أو لا تسلل أو لا ستصبح كالألة مع لعب ألي,1,0,0,0,1
3248,2018-Ar-04007,انقلعي يا ما يقارقك تأنيب الضمير بسبب الصياح والدموع الي نزلناها 3 سنوات وبالنهايه خليتنا نصيح ضعف 😑 😑 😒 👊 👊,1,0,0,0,1
3577,2018-Ar-00778,•• #السعادة ليست حلما ولا وهما بل هي تفاؤل وحسن ظن بالله ثق دائما بأن اليد الممتدة إلى الله لا تعود فارغة أبدا #الثقة #التفاؤل,0,0,0,1,0
1530,2018-Ar-04156,هي حبيبتي عند الحب و صاحبتي عند المزاح نجمتي وقت العتمة و حنية الأم و الأب في تعبي وحيدة قلبي و كل البشر في وحدتي هي الكل و أنتهى 💚,0,0,0,1,0
1745,2018-Ar-00717,عفوا فيروز الغضب الساطع بجياد الرهبة لم يأت بعد مازلنا نفتقد الفرسان في زمن الخيبة والخذلان #اضراب_الكرامة,1,0,0,0,1
122,2018-Ar-02219,@IMEM__716 بشار الأسد \nيا ويلي على ذبحته 😡,1,0,1,0,1
378,2018-Ar-02015,و احلف لك إني كل ما سمعت اسمك ابتسم وأشتاق وأحبك,0,0,0,1,0
3110,2018-Ar-00445,حسبي الله ونعم الوكيل عليك ياتميم شمت فينا الأعداء والحاقدين وسعيت في الفتنة وجعلت ناس حاقدين يسعون بالفتنة بين الشعبين ؛\n#تميم_الخاين_النذل,1,1,0,0,1
3545,2018-Ar-00192,لالالا نسبة القرف فيه مش كافية ده مجرد امتعاض,0,1,0,0,1
3256,2018-Ar-00761,ما اقسى شي حين تبكي على وجع بلا دموع 😭😭##غصة الم,0,0,0,0,1
2210,2018-Ar-02084,@mahaalbulushi2 هااااااااا هاااااا وش هذا القصف ونحن فوقت السحور م يجوز وش قصدك بهذا الكلام 😂💔😠,1,0,0,1,0
3139,2018-Ar-01251,ولو أن التهنئة متأخرة جدا ولكن ممتنة لقلوبكم التي استحملت ضجر السنوات العجاف وكل عام وأنتم ومن تحبون بقربكم وبصحة وعافية 💗,0,0,0,1,0
2172,2018-Ar-04227,رغم كمية الإمتحانات ال درتهم في حياتي بش ضروري قبل كل أول إمتحان يجيني تلبك معوي و نعيش في وهم واحد ما عمره دار إمتحان و متوتر للمليون,0,0,1,0,1
2599,2018-Ar-02289,وجود الاشخاص بغرفتي وانا مو فيها يزعجني,1,1,0,0,0
2052,2018-Ar-03714,@YSalfaisal انت اكثر شخص فرحان عشان تغرد وتفتح مواضيع😭,0,0,0,1,0
915,2018-Ar-00751,حزين سؤالها لما قالت : أهملتيتي يا صديقتي لخاطر مين ؟ .,0,0,0,0,1
1871,2018-Ar-04353,المحاولات البائسة مقطوعة الأمل ، بس هيك عبثاً تحاول ، ماتدري أنت خبل ولا أنت بجنون تحبه .,0,0,0,0,1
3006,2018-Ar-03093,يب المشكلة لما ينزل السبويلر الالم يتضاعف لين افهم السالفة 🙁 💔,1,0,0,0,1
3503,2018-Ar-04388,وسواس قهري في حب كتابة اللغة العربية بطريقة صحيحة,0,0,1,0,0
3467,2018-Ar-02611,ليوسف الشريف حلو كتير قصتو حلوة بس مرعب كتيرر,0,0,1,1,0
611,2018-Ar-03258,الأتراك تاريخهم اسود ملطخ بدماء المسلمين وغير المسلمين الله ينتقم منهم,1,0,0,0,0
1771,2018-Ar-02939,يوووه ي التوتر و اللعب في الاعصاب .. ما بغا يجي الهدف 😪💔,1,0,1,0,1
2335,2018-Ar-03142,لرمضان الجاي واللي بعدّه وللعمر المديد ؛ الله يديمك لي يالنعيم المستديم لـ طول العمر.  #Ramadan,0,0,0,1,0
956,2018-Ar-00145,@FaretAlbet ما عم عيط هااااا 😤,1,0,0,0,1
1632,2018-Ar-02443,هذا حقير اكرهه من زمان لو يرجع لتفسير الأحلام ازين له,1,0,0,0,0
1887,2018-Ar-00354,#الف_مبروك_800k_توام_سعادتنا\nاللهم اجعل ايام تؤامنا كلها بخير وسعاده وبأفضل حال شاهدين لكم لا عليكم تستاهلون وحنا معكم للملايين بأذن الله,0,0,0,1,0
3787,2018-Ar-03173,العزلة شي الوحيد اللي المريح بحياتي..,0,0,0,0,1
3359,2018-Ar-00270,مبقتش عارفه امسك حاجه بسبب رعشه ايدي ناقص اي تانى يحصلى بسبب الإمتحانات دي,1,0,1,0,0
3295,2018-Ar-03377,#عيديتك_مع_رغد_محمد٤ الله يسعدك ابي ايفون ٧ احمر فرحيني بهالعيد الله يفرحك 😍💜💜💜💜,0,0,0,1,0
908,2018-Ar-02597,الخبره قتلوا مرتزقة تعز بالسلاح وانا قتلت مرتزقة التويتر #غيظ يارب لك الحمد هذه الانتصارات هه,1,0,0,1,0
506,2018-Ar-01192,15: مقصرة معاكى جدا غصب عنى والله اكيد زعلانة منى فأسفة بجد انتى طيبة ومبهجة وتتحبى والله ومتزعليش منى بالله ربنا يعلم معزتك ❤ 💕,0,0,0,1,1
356,2018-Ar-04351,@Souhair_Alqaisi تستاهلي\n كل خير يا #فخرنااا💕💕\nوان شاء الله كل أيامك #سعادة وتنوري وتشرفي وين مابتكوني\n⚘⚘🌙,0,0,0,1,0
1423,2018-Ar-03633,#فرحتي_نجاحي في مجتمعنا يرون أن إنجاب الذكر أمل والأنثى خيبة رغم أن حلم كل رجل أنثى وخيبة كل أنثى رجل ✋,1,0,0,0,1
3630,2018-Ar-03455,تركت #الحزن و #القلق و #الكآبة ل #المجانين اما انا فلا ابالي,0,1,0,1,1
2400,2018-Ar-03089,اللهم إني أسألك راحة تملأ نفسي ورضا يغمر قلبي وعملا يرضيك ربي وذكرا يشغل وقتي وعفوا يغسل ذنبي❤,0,0,0,1,0
2892,2018-Ar-01406,ليه اانوم مو راضي يجيني 😦,1,0,1,0,1
1154,2018-Ar-00341,#ميلاد_الدعاء15 من رحمة الله بالعباد أن يوفق الله بعضهم أن يدعوا ))لبعض #ميلاد_الدعاء15,0,0,0,1,0
1722,2018-Ar-01215,ألف ألف ألف نرفزة ع الصبح,1,1,0,0,0
3389,2018-Ar-00058,حلو اللي يضحك احلى من اللي يبكي,0,0,0,1,0
2884,2018-Ar-02069,#انتقام_السلاطين \nحسابي بتويتر تقفل، لاني مو موثقته لا ايميل ولا رقمّ ، اللي يعرف كيف استرجعه ينط دايركت 😪!,1,0,0,0,1
2994,2018-Ar-02009,"مستعدة أشوف اي فلم رعب ولا أشوف فلم حزين زي فلم ""دنياي"" 😢 يبكي والله يبكي 💔",0,0,0,0,1
667,2018-Ar-02812,تحدثت واخوتي عن الاوضاع الراهنة بما إننا من نبلاء البلد لم أخفي اسفي حينها عما حدث من باب حرية رأي استشاطوا غضبا وكأني ساب ابوي بقبره,1,0,0,0,1
886,2018-Ar-01870,"لا تسألني عن الحياة فالواقع اني ميت منذ زمن"" #ندم",0,0,0,0,1
1284,2018-Ar-04145,#افرحوا_المواطنين   المواطنة الكويتية اللي عليها قرض شنو وضعها؟ اذا كانت أرملة أو مطلقة وتعيل أسرة؟ هل تطل طول عمرها تدفع فوائد ربوية للبنك؟,1,0,0,0,1
3461,2018-Ar-00475,#فرحتي_نجاحي ودي اعلق بس كل ترم نفس شي اللى مو اختباره مقالي لا يستهبل فرق بينا وبينكم صح جامعه عريقه بكل المقايس بس مو منصفه ابد,1,0,0,1,0
333,2018-Ar-00267,المود مش حلْو خالصصصص😤.,1,0,0,0,1
153,2018-Ar-01701,مش عارف ازاي بتستحملو تقفوا مع بعض وتتصورو وتاكلو وتروحو وتيجو وانتو كل واحد فيكم شايل للتاني ضغينة وخبث وحوارات وحاجة قرف نضفوها من جوا 💀 🚬,1,0,0,0,0
1420,2018-Ar-02613,احتاج احد يضحكني ويدلعني ايش هذا مليت من النكد,0,0,0,1,1
2835,2018-Ar-03927,من عواقب المعاصي خوف في القلب واضطراب #كآبة دائمة نكد في المعيشة #فإن له معيشة ضنكا حجاب بين العبد وربه,0,0,1,0,1
2549,2018-Ar-00750,لما يقولوا الأزهر سبب الإرهاب الحجاب سبب التحرش الأذان يسبب الضوضاء الصلاة في مكبرات الصوت تزعج الآخرين يبقى متسألش ليه ربنا غضبان علينا,1,0,0,0,1
1840,2018-Ar-01672,في ٣-٤-٣ ماله مكان + مستواه نازل + كل لاعب ما يرضى بالإحتياط لذلك التذمر شيء متوقع,1,1,0,0,1
721,2018-Ar-01814,بتشتري ثياب كل شهر عا قد راتبي ؟ اي شو بدنا نأكل 😠,1,0,0,0,1
373,2018-Ar-00213,لازم اكدر نفسي لبعد سحور عشان ابتدي مذاكرة و مادة مش مستاهلة اي تأخير اصلا..😕,1,0,0,0,1
2638,2018-Ar-02298,#عابس الصامتون هم الخطر الاكبر على العراق حيث يرون الظالم يظلم والباطل والفاسد وهم ملتزمين بالسكوت الى اين ياعراق الخير,1,1,0,0,1
312,2018-Ar-02609,انتي جنه ف حد ذاتك 💟 انتي ذاتك شئ كبير 😍 انتي ضحكه ف وقت حزن 🤗 انتي وقت الشر خير 🌷 ⚘,0,0,0,1,0
1849,2018-Ar-04152,@Dionycius @Abeer_alnasser خالص العزاء والمواساة\nرحمها الله ،، وجعلها آخر أحزانكم,0,0,0,0,1
1622,2018-Ar-00397,عايزه اعمل حاجات كتير مهمة و لازم تخلص قبل العيد و كل يوم أقول بكره و أكسل و مكتفية بالنوم و هندم و ازنق نفسي برضو,1,0,0,0,1
42,2018-Ar-00245,يا باغي الخير أقبل #فرحهم_ب_كسوة_العيد كن سببا لإبتسامة يتيم أو محتاج,0,0,0,1,0
3340,2018-Ar-01826,نفسى اعيش بعيد عن البشر تعبت نفسيتى وحالى دايمآ ضجر ما فى حدا يهون علينا ولو بكلمه نكمل بيه المشوار لا انيس ولا جليس تعبت يا بشر,1,0,0,0,1
2693,2018-Ar-01873,الله ساخط ببنزيما عشان كذا حظة بالحضيض يبوس بنات خلق الله واخر السنة يروح يحج,1,1,0,0,1
3620,2018-Ar-02182,تسحرت وانا زعلانه امس ولا اشتهيت اكل كثير :(\nاليوم انا ندمانه والساعه مابعد تجي ١٢ الظهر 😭\n#ندم #حسره #جوع #قهر #وجع #اه #بوح #فولومي,0,0,0,0,1
971,2018-Ar-00055,هسا اذا تزوجت 👰👨\nوزوجي صرخ علي😬\nعادي اضربو👊 أو اعمل حالي كيوت وابكي😢\n\nيربي شسوووي😐.🚶 😂😂😂😂😂😂\n\n#شمس_المحتارة 🌚,1,0,0,0,1
3759,2018-Ar-02098,باقول لماما الكاميرا بتاعتك وحشة قوي قالتلي انتي شحاتة و بتتنكي و خدت مني الموبايل :') #غدر_الامهات,1,1,0,0,1
3100,2018-Ar-00395,ل اهلي ل صديقاتي ل كل شخص لطيف مر بحياتي ل متابعيني كل عام وانتو بخير كل عام والفرحه تغمركم وابتسامتكم الجميله م يعكرها حزن ✨ 🎈 ',0,0,0,1,0
522,2018-Ar-02135,الساخطين من دخول السولار المصري شو جنسكو ...\nما في وصف يوصفكم ...,1,1,0,0,0
417,2018-Ar-03340,#رعب #قلق #تساقط #شعر #سهر #تعب #ارهاق,0,0,1,0,0
762,2018-Ar-01099,لكل متابعيني الله يروي قلوبكم بالفرح وغيث السعادة ويجعل أرواحكم نقية من الأحزان والهموم ❤️,0,0,0,1,0
657,2018-Ar-02679,عايزنا نرجع زي زمان ..طب وقت تاني عشان زهقانه \n#ريح_المدام \n#بهجت_و_سلطان,0,0,0,1,1
3644,2018-Ar-03358,يامكثر اعيادي بـ قربك غناتي يا اعياد عمري يا امل امنياتي ماكنت بعرف قيمة العيد لولاك..💗,0,0,0,1,0
3283,2018-Ar-03010,لكي تحقق أكبر قدر من السعادة والإشباع في حياتك فإنك بحاجة إلى ذخيرة من مهارات التفكير,0,0,0,1,0
704,2018-Ar-01819,صباحي في اتم الارتياح انك الحلم الذي تحول الى واقع بمشاركة الاماني واحلام بالمنام,0,0,0,1,0
732,2018-Ar-01100,يالا الأسى. . حتى الوطن بات مثلنا تماماً  ، شيئاً طارئاً \n#ليبيا #سهرية,1,0,0,0,1
2498,2018-Ar-01840,غضبانة على جميع المخلوقات البشرية غضب شديد والسبب مجهول للان,1,0,0,0,0
3451,2018-Ar-00891,عندي امتحان ومنمتش من امبارح والماده صعبه وحاسه اني مش هحل حاجه ومرعوبه جداً ادعولي,0,0,1,0,1
3230,2018-Ar-01048,ي دكتور طلال كل سنه ونتا طيب بسالك ارتجاف الاطراف ايش سببو وفين ممكن الواحد يكشف السبب,0,0,0,1,0
944,2018-Ar-02789,#بسمة_ثغر ابتسم فالحياه قصيره,0,0,0,1,0
2216,2018-Ar-00671,رضا الصبح وانشراحه ما يتغير خصوصا صباحات رمضان 💖 ✨,0,0,0,1,0
3540,2018-Ar-04238,اسمحلي بصح مانشوفوش الناس و ننسو رواحنا علاش الكاميرات الخفية تاوعنا ماشي ترهيب 😒 خاصة تاع الميت حي قادر واحد عادي يحبس قلبه,1,1,0,0,1
2408,2018-Ar-00739,صباح السعاده وعيد سعيد عليكي وعلى كل أحبابك واصحابك يارب 😍,0,0,0,1,0
1806,2018-Ar-03333,@Almalsouna malfaresأتمنى تاخذ جولة في ممر إنهاء الخدمات لتسمع مدى تذمر المراجعين من ضياع الأوراق وغياب الموظفات.وكل يوم راجع بكره شيء محزن,1,0,0,0,1
